rsid,bbl,tid,longi,lat,street,inaddress,type1,type2,outadd,tigerlineid
13543,3065800008,36047043400,-73.978455,40.611927,R,"1402 W 4TH ST,, BROOKLYN,, NY,, 11204",Match,Non_Exact,"1402 W 4TH ST, BROOKLYN, NY, 11204",59089416
13544,3065810001,36047043400,-73.978386,40.611614,L,"1433 W 4TH ST,, BROOKLYN,, NY,, 11204",Match,Non_Exact,"1433 W 4TH ST, BROOKLYN, NY, 11204",59089416
13545,3065810001,36047043400,-73.97843,40.611843,L,"1411 W 4TH ST,, BROOKLYN,, NY,, 11204",Match,Non_Exact,"1411 W 4TH ST, BROOKLYN, NY, 11204",59089416
13546,3006580024,36047010100,-73.997765,40.6594,R,"234 26TH ST,, BROOKLYN,, NY,, 11232",Match,Exact,"234 26TH ST, BROOKLYN, NY, 11232",59075525
13547,3006580025,36047010100,-73.99773,40.659378,R,"236 26TH ST,, BROOKLYN,, NY,, 11232",Match,Exact,"236 26TH ST, BROOKLYN, NY, 11232",59075525
13548,3006580026,36047010100,-73.99769,40.659355,R,"238 26TH ST,, BROOKLYN,, NY,, 11232",Match,Exact,"238 26TH ST, BROOKLYN, NY, 11232",59075525
13549,3065820068,36047044000,-73.974625,40.611877,L,"1479 DAHILL RD,, BROOKLYN,, NY,, 11204",Match,Exact,"1479 DAHILL RD, BROOKLYN, NY, 11204",59089498
13550,3065830010,36047044600,-73.9741,40.616455,R,"128 AVENUE N ,, BROOKLYN,, NY,, 11230",Match,Non_Exact,"128 AVE M, BROOKLYN, NY, 11230",59089373
13551,3065830048,36047044000,-73.97252,40.61209,R,"1546 E 2ND ST,, BROOKLYN,, NY,, 11230",Match,Non_Exact,"1546 E 2ND ST, BROOKLYN, NY, 11230",59089521
13553,3006580005,36047010100,-73.99885,40.659664,L,"773 4TH AVE,, BROOKLYN,, NY,, 11232",Match,Exact,"773 4TH AVE, BROOKLYN, NY, 11232",59075524
13555,3006580007,36047010100,-73.99871,40.659798,L,"769 4TH AVE,, BROOKLYN,, NY,, 11232",Match,Exact,"769 4TH AVE, BROOKLYN, NY, 11232",59075524
13556,3065870017,36047044000,-73.968765,40.613693,R,"1420 OCEAN PKWY,, BROOKLYN,, NY,, 11230",Match,Exact,"1420 OCEAN PKWY, BROOKLYN, NY, 11230",640848351
13557,3065870027,36047044000,-73.96864,40.61308,R,"1452 OCEAN PKWY,, BROOKLYN,, NY,, 11230",Match,Exact,"1452 OCEAN PKWY, BROOKLYN, NY, 11230",640848351
13558,3065870027,36047044000,-73.96869,40.61331,R,"1440 OCEAN PKWY,, BROOKLYN,, NY,, 11230",Match,Exact,"1440 OCEAN PKWY, BROOKLYN, NY, 11230",640848351
13559,3065870051,36047044000,-73.96847,40.612156,R,"1500 OCEAN PKWY,, BROOKLYN,, NY,, 11230",Match,Exact,"1500 OCEAN PKWY, BROOKLYN, NY, 11230",640848351
13560,3006580008,36047010100,-73.998344,40.65975,R,"204 26TH ST,, BROOKLYN,, NY,, 11232",Match,Exact,"204 26TH ST, BROOKLYN, NY, 11232",59075525
13561,3065900053,36047044200,-73.96561,40.612244,L,"805 AVENUE O ,, BROOKLYN,, NY,, 11230",Match,Exact,"805 AVE O, BROOKLYN, NY, 11230",59089792
13562,3065907501,36047044200,-73.965775,40.61263,L,"1489 E 8TH ST,, BROOKLYN,, NY,, 11230",Match,Non_Exact,"1489 E 8TH ST, BROOKLYN, NY, 11230",59089638
13563,3065920043,36047044200,-73.96298,40.61314,R,"1820 CONEY ISLAND AVE,, BROOKLYN,, NY,, 11230",Match,Exact,"1820 CONEY ISLAND AVE, BROOKLYN, NY, 11230",59089702
13564,3065920045,36047044200,-73.96297,40.613056,R,"1824 CONEY ISLAND AVE,, BROOKLYN,, NY,, 11230",Match,Exact,"1824 CONEY ISLAND AVE, BROOKLYN, NY, 11230",59089702
13565,3065920054,36047044200,-73.96369,40.612457,L,"1011 AVENUE O ,, BROOKLYN,, NY,, 11230",Match,Exact,"1011 AVE O, BROOKLYN, NY, 11230",59089848
13567,3065920056,36047044200,-73.9639,40.612694,L,"1495 E 10TH ST,, BROOKLYN,, NY,, 11230",Match,Non_Exact,"1495 E 10TH ST, BROOKLYN, NY, 11230",59089650
13568,3065920057,36047044200,-73.963905,40.61274,L,"1493 E 10TH ST,, BROOKLYN,, NY,, 11230",Match,Non_Exact,"1493 E 10TH ST, BROOKLYN, NY, 11230",59089650
13569,3065920058,36047044200,-73.96391,40.612785,L,"1491 E 10TH ST,, BROOKLYN,, NY,, 11230",Match,Exact,"1491 E 10TH ST, BROOKLYN, NY, 11230",59089650
13570,3065920006,36047044200,-73.96416,40.615112,R,"1014 AVENUE N ,, BROOKLYN,, NY,, 11230",Match,Exact,"1014 AVENUE N, BROOKLYN, NY, 11230",59089701
13571,3065950001,36047043000,-73.98556,40.609867,L,"7201 BAY PKWY,, BROOKLYN,, NY,, 11204",Match,Exact,"7201 BAY PKWY, BROOKLYN, NY, 11204",59088542
13572,3065950014,36047043000,-73.984795,40.6096,R,"1514 W 11TH ST,, BROOKLYN,, NY,, 11204",Match,Non_Exact,"1514 W 11TH ST, BROOKLYN, NY, 11204",59088552
13573,3065950005,36047043000,-73.98537,40.610054,L,"7101 BAY PKWY,, BROOKLYN,, NY,, 11204",Match,Exact,"7101 BAY PKWY, BROOKLYN, NY, 11204",59088543
13574,3065960031,36047043000,-73.98368,40.608673,R,"1560 W 10TH ST,, BROOKLYN,, NY,, 11204",Match,Non_Exact,"1560 W 10TH ST, BROOKLYN, NY, 11204",59088556
13575,3065960033,36047043000,-73.98366,40.60858,R,"1564 W 10TH ST,, BROOKLYN,, NY,, 11204",Match,Non_Exact,"1564 W 10TH ST, BROOKLYN, NY, 11204",59088556
13576,3065960034,36047043000,-73.98364,40.608494,R,"1568 W 10TH ST,, BROOKLYN,, NY,, 11204",Match,Non_Exact,"1568 W 10TH ST, BROOKLYN, NY, 11204",59088556
13577,3065960050,36047043000,-73.98421,40.607586,L,"105 AVENUE P ,, BROOKLYN,, NY,, 11204",Match,Exact,"105 AVE P, BROOKLYN, NY, 11204",59089433
13578,3065960082,36047043000,-73.98474,40.609375,L,"1525 W 11TH ST,, BROOKLYN,, NY,, 11204",Match,Non_Exact,"1525 W 11TH ST, BROOKLYN, NY, 11204",59088552
13579,3065970018,36047043000,-73.98289,40.60949,R,"1528 W 9TH ST,, BROOKLYN,, NY,, 11204",Match,Non_Exact,"1528 W 9TH ST, BROOKLYN, NY, 11204",59089400
13580,3065970045,36047043000,-73.98319,40.6077,L,"135 AVENUE P ,, BROOKLYN,, NY,, 11204",Match,Exact,"135 AVE P, BROOKLYN, NY, 11204",59089435
13582,3065970052,36047043000,-73.98359,40.608273,L,"1579 W 10TH ST,, BROOKLYN,, NY,, 11204",Match,Non_Exact,"1579 W 10TH ST, BROOKLYN, NY, 11204",59088556
13583,3065970071,36047043000,-73.98372,40.608986,L,"1547 W 10TH ST,, BROOKLYN,, NY,, 11204",Match,Exact,"1547 W 10TH ST, BROOKLYN, NY, 11204",59088556
13584,3065980042,36047043000,-73.9817,40.608204,R,"1590 W 8TH ST,, BROOKLYN,, NY,, 11204",Match,Exact,"1590 W 8TH ST, BROOKLYN, NY, 11204",59089403
13585,3065980050,36047043000,-73.98216,40.60781,L,"161 AVENUE P ,, BROOKLYN,, NY,, 11204",Match,Exact,"161 AVE P, BROOKLYN, NY, 11204",59089444
13586,3065980076,36047043000,-73.98283,40.60927,L,"1539 W 9TH ST,, BROOKLYN,, NY,, 11204",Match,Non_Exact,"1539 W 9TH ST, BROOKLYN, NY, 11204",59089400
13587,3065980078,36047043000,-73.98285,40.609356,L,"1535 W 9TH ST,, BROOKLYN,, NY,, 11204",Match,Non_Exact,"1535 W 9TH ST, BROOKLYN, NY, 11204",59089400
13588,3066000045,36047043200,-73.980316,40.608017,L,"209 AVENUE P ,, BROOKLYN,, NY,, 11204",Match,Exact,"209 AVE P, BROOKLYN, NY, 11204",59089423
13589,3066000065,36047043200,-73.980865,40.60889,L,"1565 W 7TH ST,, BROOKLYN,, NY,, 11204",Match,Non_Exact,"1565 W 7TH ST, BROOKLYN, NY, 11204",59089402
13590,3066000065,36047043200,-73.98087,40.608932,L,"1563 W 7TH ST,, BROOKLYN,, NY,, 11204",Match,Non_Exact,"1563 W 7TH ST, BROOKLYN, NY, 11204",59089402
13591,3066000073,36047043200,-73.98096,40.609383,L,"1543 W 7TH ST,, BROOKLYN,, NY,, 11204",Match,Non_Exact,"1543 W 7TH ST, BROOKLYN, NY, 11204",59089402
13592,3066000078,36047043200,-73.98099,40.60956,L,"1535 W 7TH ST,, BROOKLYN,, NY,, 11204",Match,Non_Exact,"1535 W 7TH ST, BROOKLYN, NY, 11204",59089402
13593,3066000078,36047043200,-73.981,40.609604,L,"1533 W 7TH ST,, BROOKLYN,, NY,, 11204",Match,Non_Exact,"1533 W 7TH ST, BROOKLYN, NY, 11204",59089402
13594,3066000008,36047043200,-73.98011,40.610207,R,"1510 W 6TH ST,, BROOKLYN,, NY,, 11204",Match,Non_Exact,"1510 W 6TH ST, BROOKLYN, NY, 11204",59089420
13595,3066000008,36047043200,-73.98014,40.610386,R,"1502 W 6TH ST,, BROOKLYN,, NY,, 11204",Match,Non_Exact,"1502 W 6TH ST, BROOKLYN, NY, 11204",59089420
13596,3066010001,36047043200,-73.98013,40.61043,L,"1501 W 6TH ST,, BROOKLYN,, NY,, 11204",Match,Non_Exact,"1501 W 6TH ST, BROOKLYN, NY, 11204",59089420
13597,3066010013,36047043200,-73.97909,40.610188,R,"1516 W 5TH ST,, BROOKLYN,, NY,, 11204",Match,Non_Exact,"1516 W 5TH ST, BROOKLYN, NY, 11204",59089422
13598,3066010066,36047043200,-73.97987,40.609043,L,"1563 W 6TH ST,, BROOKLYN,, NY,, 11204",Match,Non_Exact,"1563 W 6TH ST, BROOKLYN, NY, 11204",59089420
13599,3066010066,36047043200,-73.97988,40.60909,L,"1561 W 6TH ST,, BROOKLYN,, NY,, 11204",Match,Non_Exact,"1561 W 6TH ST, BROOKLYN, NY, 11204",59089420
13600,3066010008,36047043200,-73.97914,40.610493,R,"1502 W 5TH ST,, BROOKLYN,, NY,, 11204",Match,Non_Exact,"1502 W 5TH ST, BROOKLYN, NY, 11204",59089422
13601,3066020016,36047043400,-73.97812,40.610058,R,"1526 W 4TH ST,, BROOKLYN,, NY,, 11204",Match,Non_Exact,"1526 W 4TH ST, BROOKLYN, NY, 11204",59089426
13602,3066030014,36047043400,-73.97722,40.61034,R,"1518 W 3RD ST,, BROOKLYN,, NY,, 11204",Match,Non_Exact,"1518 W 3RD ST, BROOKLYN, NY, 11204",59089428
13603,3006600034,36047010100,-73.99949,40.65953,R,"188 27TH ST,, BROOKLYN,, NY,, 11232",Match,Exact,"188 27TH ST, BROOKLYN, NY, 11232",59098029
13604,3066030050,36047043400,-73.9777,40.608303,L,"273 AVENUE P ,, BROOKLYN,, NY,, 11204",Match,Exact,"273 AVE P, BROOKLYN, NY, 11204",59089504
13605,3066030056,36047043400,-73.97785,40.60872,L,"1587 W 4TH ST,, BROOKLYN,, NY,, 11204",Match,Non_Exact,"1587 W 4TH ST, BROOKLYN, NY, 11204",59089426
13606,3066040001,36047043400,-73.9767,40.61098,R,"2402 65TH ST,, BROOKLYN,, NY,, 11204",Match,Exact,"2402 65TH ST, BROOKLYN, NY, 11204",59099769
13607,3066050029,36047043400,-73.97515,40.609417,R,"1544 W 1ST ST,, BROOKLYN,, NY,, 11204",Match,Non_Exact,"1544 W 1ST ST, BROOKLYN, NY, 11204",59089508
13608,3066060001,36047043400,-73.97521,40.609818,L,"1515 W 1ST ST,, BROOKLYN,, NY,, 11204",Match,Non_Exact,"1515 W 1ST ST, BROOKLYN, NY, 11204",59089508
13609,3066060021,36047043400,-73.97457,40.60865,L,"357 AVENUE P ,, BROOKLYN,, NY,, 11204",Match,Exact,"357 AVE P, BROOKLYN, NY, 11204",59089516
13610,3066067501,36047043400,-73.97514,40.609444,L,"1543 W 1ST ST,, BROOKLYN,, NY,, 11204",Match,Non_Exact,"1543 W 1ST ST, BROOKLYN, NY, 11204",59089508
13611,3066070001,36047043800,-73.97387,40.611324,R,"264 AVENUE O ,, BROOKLYN,, NY,, 11230",Match,Exact,"264 AVE O, BROOKLYN, NY, 11230",59089523
13612,3066070061,36047043800,-73.97432,40.61022,L,"1545 DAHILL RD,, BROOKLYN,, NY,, 11204",Match,Exact,"1545 DAHILL RD, BROOKLYN, NY, 11204",59089511
13613,3066070066,36047043800,-73.97436,40.610416,L,"1529 DAHILL RD,, BROOKLYN,, NY,, 11204",Match,Exact,"1529 DAHILL RD, BROOKLYN, NY, 11204",59089511
13614,3066090045,36047043800,-73.97098,40.609047,L,"447 AVENUE P ,, BROOKLYN,, NY,, 11223",Match,Exact,"447 AVE P, BROOKLYN, NY, 11223",59089539
13615,3066090045,36047043800,-73.971504,40.608986,L,"431 AVENUE P ,, BROOKLYN,, NY,, 11223",Match,Exact,"431 AVE P, BROOKLYN, NY, 11223",59089539
13616,3066100053,36047043800,-73.970604,40.60909,L,"463 AVENUE P ,, BROOKLYN,, NY,, 11223",Match,Exact,"463 AVE P, BROOKLYN, NY, 11223",59089779
13617,3066100055,36047043800,-73.971,40.609657,L,"1679 E 3RD ST,, BROOKLYN,, NY,, 11230",Match,Non_Exact,"1679 E 3RD ST, BROOKLYN, NY, 11230",59089534
13618,3066120001,36047043800,-73.96836,40.611603,R,"1510 OCEAN PKWY,, BROOKLYN,, NY,, 11230",Match,Exact,"1510 OCEAN PKWY, BROOKLYN, NY, 11230",640849382
13619,3066120026,36047043800,-73.96816,40.61057,R,"1560 OCEAN PKWY,, BROOKLYN,, NY,, 11230",Match,Exact,"1560 OCEAN PKWY, BROOKLYN, NY, 11230",640849382
13620,3066120042,36047043800,-73.96802,40.609745,R,"1600 OCEAN PKWY,, BROOKLYN,, NY,, 11230",Match,Exact,"1600 OCEAN PKWY, BROOKLYN, NY, 11230",640849382
13621,3066120063,36047043800,-73.969124,40.60973,L,"1685 E 5TH ST,, BROOKLYN,, NY,, 11230",Match,Non_Exact,"1685 E 5TH ST, BROOKLYN, NY, 11230",59089774
13622,3066130001,36047044200,-73.967834,40.611786,L,"1501 OCEAN PKWY,, BROOKLYN,, NY,, 11230",Match,Exact,"1501 OCEAN PKWY, BROOKLYN, NY, 11230",640849378
13623,3066140017,36047044200,-73.96555,40.61135,R,"1530 E 8TH ST,, BROOKLYN,, NY,, 11230",Match,Non_Exact,"1530 E 8TH ST, BROOKLYN, NY, 11230",59089791
13624,3066140064,36047044200,-73.96647,40.610477,L,"1665 E 7TH ST,, BROOKLYN,, NY,, 11230",Match,Non_Exact,"1665 E 7TH ST, BROOKLYN, NY, 11230",59089789
13625,3066170001,36047042000,-73.963806,40.61223,L,"1501 E 10TH ST,, BROOKLYN,, NY,, 11230",Match,Non_Exact,"1501 E 10TH ST, BROOKLYN, NY, 11230",59089847
13626,3066190001,36047042800,-73.985756,40.607407,R,"80 AVENUE P ,, BROOKLYN,, NY,, 11204",Match,Exact,"80 AVE P, BROOKLYN, NY, 11204",642653873
13627,3066200001,36047042800,-73.98526,40.60746,R,"100 AVENUE P ,, BROOKLYN,, NY,, 11204",Match,Exact,"100 AVE P, BROOKLYN, NY, 11204",642654105
13628,3066210001,36047042800,-73.98433,40.607563,R,"106 AVENUE P ,, BROOKLYN,, NY,, 11204",Match,Exact,"106 AVE P, BROOKLYN, NY, 11204",59089433
13629,3066210022,36047042800,-73.98327,40.60654,R,"1650 W 10TH ST,, BROOKLYN,, NY,, 11223",Match,Exact,"1650 W 10TH ST, BROOKLYN, NY, 11223",642653404
13630,3066210042,36000000000,,,,"1684 W 10TH ST,, BROOKLYN,, NY,, 11223",Tie,,,
13631,3066210006,36000000000,,,,"1602 W 10TH ST,, BROOKLYN,, NY,, 11223",Tie,,,
13632,3066220001,36047042800,-73.98324,40.607685,R,"130 AVENUE P ,, BROOKLYN,, NY,, 11204",Match,Exact,"130 AVE P, BROOKLYN, NY, 11204",59089435
13633,3066220026,36000000000,,,,"1648 W 9TH ST,, BROOKLYN,, NY,, 11223",Tie,,,
13634,3066220063,36000000000,,,,"1633 W 10TH ST,, BROOKLYN,, NY,, 11223",Tie,,,
13635,3066220066,36000000000,,,,"1629 W 10TH ST,, BROOKLYN,, NY,, 11223",Tie,,,
13636,3066220071,36000000000,,,,"1615 W 10TH ST,, BROOKLYN,, NY,, 11223",Tie,,,
13637,3066230001,36047042600,-73.982475,40.60777,R,"154 AVENUE P ,, BROOKLYN,, NY,, 11204",Match,Exact,"154 AVE P, BROOKLYN, NY, 11204",59089444
13638,3066230039,36000000000,,,,"1684 W 8TH ST,, BROOKLYN,, NY,, 11223",Tie,,,
13639,3066230044,36000000000,,,,"1675 W 9TH ST,, BROOKLYN,, NY,, 11223",Tie,,,
13640,3066240036,36047042600,-73.98039,40.6063,R,"1680 W 7TH ST,, BROOKLYN,, NY,, 11223",Match,Non_Exact,"1680 W 7TH ST, BROOKLYN, NY, 11223",642653272
13641,3066240036,36047042600,-73.98042,40.606453,R,"1672 W 7TH ST,, BROOKLYN,, NY,, 11223",Match,Non_Exact,"1672 W 7TH ST, BROOKLYN, NY, 11223",642653272
13642,3066250001,36047042600,-73.98062,40.607613,L,"1611 W 7TH ST,, BROOKLYN,, NY,, 11223",Match,Non_Exact,"1611 W 7TH ST, BROOKLYN, NY, 11223",642653272
13643,3066250001,36047042600,-73.98066,40.6078,L,"1601 W 7TH ST,, BROOKLYN,, NY,, 11223",Match,Non_Exact,"1601 W 7TH ST, BROOKLYN, NY, 11223",642653272
13644,3066250034,36047042600,-73.97936,40.606335,R,"1684 W 6TH ST,, BROOKLYN,, NY,, 11223",Match,Non_Exact,"1684 W 6TH ST, BROOKLYN, NY, 11223",59089424
13645,3066250034,36047042600,-73.97942,40.606636,R,"1668 W 6TH ST,, BROOKLYN,, NY,, 11223",Match,Non_Exact,"1668 W 6TH ST, BROOKLYN, NY, 11223",59089424
13646,3066250008,36047042600,-73.97967,40.60787,R,"1602 W 6TH ST,, BROOKLYN,, NY,, 11223",Match,Non_Exact,"1602 W 6TH ST, BROOKLYN, NY, 11223",59089424
13647,3066260036,36047042600,-73.97842,40.606636,R,"1674 W 5TH ST,, BROOKLYN,, NY,, 11223",Match,Non_Exact,"1674 W 5TH ST, BROOKLYN, NY, 11223",59089430
13648,3066260050,36047042600,-73.979416,40.606674,L,"1667 W 6TH ST,, BROOKLYN,, NY,, 11223",Match,Non_Exact,"1667 W 6TH ST, BROOKLYN, NY, 11223",59089424
13649,3066270001,36047042400,-73.97866,40.608017,L,"1601 W 5TH ST,, BROOKLYN,, NY,, 11223",Match,Non_Exact,"1601 W 5TH ST, BROOKLYN, NY, 11223",59089430
13650,3066270031,36047042400,-73.97752,40.606956,R,"1662 W 4TH ST,, BROOKLYN,, NY,, 11223",Match,Non_Exact,"1662 W 4TH ST, BROOKLYN, NY, 11223",59089432
13651,3066270033,36047042400,-73.977516,40.60688,R,"1666 W 4TH ST,, BROOKLYN,, NY,, 11223",Match,Non_Exact,"1666 W 4TH ST, BROOKLYN, NY, 11223",59089432
13652,3066270038,36047042400,-73.97752,40.606136,L,"235 QUENTIN RD,, BROOKLYN,, NY,, 11223",Match,Exact,"235 QUENTIN RD, BROOKLYN, NY, 11223",59089478
13653,3066270043,36047042400,-73.97789,40.606094,L,"217 QUENTIN RD,, BROOKLYN,, NY,, 11223",Match,Exact,"217 QUENTIN RD, BROOKLYN, NY, 11223",59089478
13654,3066290001,36047042400,-73.97677,40.608395,R,"298 AVENUE P ,, BROOKLYN,, NY,, 11204",Match,Exact,"298 AVE P, BROOKLYN, NY, 11204",59089506
13655,3066290038,36000000000,,,,"1684 W 2ND ST,, BROOKLYN,, NY,, 11223",Tie,,,
13656,3066290041,36047042400,-73.97604,40.6063,L,"279 QUENTIN RD,, BROOKLYN,, NY,, 11223",Match,Exact,"279 QUENTIN RD, BROOKLYN, NY, 11223",59089545
13657,3066290043,36047042400,-73.976364,40.606262,L,"265 QUENTIN RD,, BROOKLYN,, NY,, 11223",Match,Exact,"265 QUENTIN RD, BROOKLYN, NY, 11223",59089545
13658,3066300039,36047042400,-73.97467,40.60685,R,"1684 W 1ST ST,, BROOKLYN,, NY,, 11223",Match,Non_Exact,"1684 W 1ST ST, BROOKLYN, NY, 11223",59089513
13659,3066320039,36047042400,-73.97268,40.6071,R,"1884 MCDONALD AVE,, BROOKLYN,, NY,, 11223",Match,Exact,"1884 MCDONALD AVE, BROOKLYN, NY, 11223",59089536
13660,3066330038,36000000000,,,,"1752 E 2ND ST,, BROOKLYN,, NY,, 11223",Tie,,,
13661,3066330038,36000000000,,,,"1742 E 2ND ST,, BROOKLYN,, NY,, 11223",Tie,,,
13662,3066340013,36000000000,,,,"1708 E 3RD ST,, BROOKLYN,, NY,, 11223",Tie,,,
13663,3066340016,36000000000,,,,"1714 E 3RD ST,, BROOKLYN,, NY,, 11223",Tie,,,
13664,3066350012,36000000000,,,,"1708 E 4TH ST,, BROOKLYN,, NY,, 11223",Tie,,,
13665,3066350013,36000000000,,,,"1712 E 4TH ST,, BROOKLYN,, NY,, 11223",Tie,,,
13666,3066350022,36000000000,,,,"1732 E 4TH ST,, BROOKLYN,, NY,, 11223",Tie,,,
13667,3066350024,36000000000,,,,"1738 E 4TH ST,, BROOKLYN,, NY,, 11223",Tie,,,
13668,3066350025,36000000000,,,,"1740 E 4TH ST,, BROOKLYN,, NY,, 11223",Tie,,,
13669,3066350052,36000000000,,,,"1747 E 3RD ST,, BROOKLYN,, NY,, 11223",Tie,,,
13670,3066350070,36000000000,,,,"1711 E 3RD ST,, BROOKLYN,, NY,, 11223",Tie,,,
13671,3066350071,36000000000,,,,"1709 E 3RD ST,, BROOKLYN,, NY,, 11223",Tie,,,
13672,3066360071,36000000000,,,,"1717 E 4TH ST,, BROOKLYN,, NY,, 11223",Tie,,,
13673,3066360071,36000000000,,,,"1709 E 4TH ST,, BROOKLYN,, NY,, 11223",Tie,,,
13674,3066370016,36000000000,,,,"1707 E 5TH ST,, BROOKLYN,, NY,, 11223",Tie,,,
13675,3066370016,36047042200,-73.96788,40.60899,R,"1622 OCEAN PKWY,, BROOKLYN,, NY,, 11223",Match,Exact,"1622 OCEAN PKWY, BROOKLYN, NY, 11223",640848411
13676,3066370019,36047042200,-73.9678,40.608524,R,"1640 OCEAN PKWY,, BROOKLYN,, NY,, 11223",Match,Exact,"1640 OCEAN PKWY, BROOKLYN, NY, 11223",640848411
13677,3066370019,36047042200,-73.96785,40.608833,R,"1628 OCEAN PKWY,, BROOKLYN,, NY,, 11223",Match,Exact,"1628 OCEAN PKWY, BROOKLYN, NY, 11223",640848411
13678,3066370027,36047042200,-73.967735,40.608204,R,"1650 OCEAN PKWY,, BROOKLYN,, NY,, 11223",Match,Exact,"1650 OCEAN PKWY, BROOKLYN, NY, 11223",640848414
13679,3066370027,36047042200,-73.96774,40.608242,R,"1648 OCEAN PKWY,, BROOKLYN,, NY,, 11223",Match,Exact,"1648 OCEAN PKWY, BROOKLYN, NY, 11223",640848414
13680,3066380001,36047042000,-73.96736,40.609264,L,"1601 OCEAN PKWY,, BROOKLYN,, NY,, 11223",Match,Exact,"1601 OCEAN PKWY, BROOKLYN, NY, 11223",640848428
13681,3006640029,36047010100,-74.00011,40.658993,R,"154 28TH ST,, BROOKLYN,, NY,, 11232",Match,Exact,"154 28TH ST, BROOKLYN, NY, 11232",59094011
13682,3066430057,36047040400,-73.986496,40.60327,L,"1777 STILLWELL AVE,, BROOKLYN,, NY,, 11223",Match,Exact,"1777 STILLWELL AVE, BROOKLYN, NY, 11223",59088601
13683,3066430070,36047040400,-73.98659,40.603756,L,"1749 STILLWELL AVE,, BROOKLYN,, NY,, 11223",Match,Exact,"1749 STILLWELL AVE, BROOKLYN, NY, 11223",59088601
13684,3006640051,36047010100,-74.00128,40.658817,L,"143 29TH ST,, BROOKLYN,, NY,, 11232",Match,Exact,"143 29TH ST, BROOKLYN, NY, 11232",59094007
13685,3066490008,36000000000,,,,"1718 W 7TH ST,, BROOKLYN,, NY,, 11223",Tie,,,
13686,3066490008,36000000000,,,,"1702 W 7TH ST,, BROOKLYN,, NY,, 11223",Tie,,,
13687,3066500032,36047042600,-73.97898,40.604248,R,"1770 W 6TH ST,, BROOKLYN,, NY,, 11223",Match,Non_Exact,"1770 W 6TH ST, BROOKLYN, NY, 11223",59089473
13688,3066500004,36047042600,-73.97923,40.60563,R,"1712 W 6TH ST,, BROOKLYN,, NY,, 11223",Match,Non_Exact,"1712 W 6TH ST, BROOKLYN, NY, 11223",59089471
13689,3066500004,36047042600,-73.97926,40.60583,R,"1702 W 6TH ST,, BROOKLYN,, NY,, 11223",Match,Non_Exact,"1702 W 6TH ST, BROOKLYN, NY, 11223",59089471
13690,3006650001,36047010100,-74.00013,40.658108,L,"171 29TH ST,, BROOKLYN,, NY,, 11232",Match,Exact,"171 29TH ST, BROOKLYN, NY, 11232",639217635
13691,3066510012,36000000000,,,,"1714 W 5TH ST,, BROOKLYN,, NY,, 11223",Tie,,,
13692,3066510013,36000000000,,,,"1718 W 5TH ST,, BROOKLYN,, NY,, 11223",Tie,,,
13693,3066510015,36000000000,,,,"1722 W 5TH ST,, BROOKLYN,, NY,, 11223",Tie,,,
13694,3066510050,36047042600,-73.978676,40.6035,L,"195 HIGHLAWN AVE,, BROOKLYN,, NY,, 11223",Match,Exact,"195 HIGHLAWN AVE, BROOKLYN, NY, 11223",59089485
13695,3066510006,36047042600,-73.97856,40.60601,R,"206 QUENTIN RD,, BROOKLYN,, NY,, 11223",Match,Exact,"206 QUENTIN RD, BROOKLYN, NY, 11223",59089474
13696,3066510084,36047042600,-73.9792,40.60555,L,"1717 W 6TH ST,, BROOKLYN,, NY,, 11223",Match,Non_Exact,"1717 W 6TH ST, BROOKLYN, NY, 11223",59089471
13697,3066510085,36047042600,-73.97922,40.60563,L,"1713 W 6TH ST,, BROOKLYN,, NY,, 11223",Match,Non_Exact,"1713 W 6TH ST, BROOKLYN, NY, 11223",59089471
13698,3066520010,36000000000,,,,"1710 W 4TH ST,, BROOKLYN,, NY,, 11223",Tie,,,
13699,3066520013,36000000000,,,,"1722 W 4TH ST,, BROOKLYN,, NY,, 11223",Tie,,,
13700,3066520006,36047042400,-73.97779,40.606094,R,"230 QUENTIN RD,, BROOKLYN,, NY,, 11223",Match,Exact,"230 QUENTIN RD, BROOKLYN, NY, 11223",59089478
13701,3066530034,36000000000,,,,"1780 W 3RD ST,, BROOKLYN,, NY,, 11223",Tie,,,
13702,3066530006,36047042400,-73.97687,40.606197,R,"254 QUENTIN RD,, BROOKLYN,, NY,, 11223",Match,Exact,"254 QUENTIN RD, BROOKLYN, NY, 11223",59089541
13703,3066540001,36000000000,,,,"1701 W 3RD ST,, BROOKLYN,, NY,, 11223",Tie,,,
13704,3066550006,36047041200,-73.974525,40.606075,R,"1712 W 1ST ST,, BROOKLYN,, NY,, 11223",Match,Non_Exact,"1712 W 1ST ST, BROOKLYN, NY, 11223",59089544
13705,3066550006,36047041200,-73.974556,40.606255,R,"1702 W 1ST ST,, BROOKLYN,, NY,, 11223",Match,Non_Exact,"1702 W 1ST ST, BROOKLYN, NY, 11223",59089544
13706,3066560032,36047041200,-73.97335,40.6051,R,"1766 DAHILL RD,, BROOKLYN,, NY,, 11223",Match,Exact,"1766 DAHILL RD, BROOKLYN, NY, 11223",59089564
13707,3066560033,36047041200,-73.97334,40.605022,R,"1770 DAHILL RD,, BROOKLYN,, NY,, 11223",Match,Exact,"1770 DAHILL RD, BROOKLYN, NY, 11223",59089564
